,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,flag
5437,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},RaZNSf3K2GKKbqwiDEr7WBsmalHxSBhz2uWEe/zc0JsBo+nf+HncqOwH8CNl8/weNVJ41dtJTemNHauMcds7rK3sDyAFhggV/s7zqdZrGidinfXlMuJeK+7SrdIqNJ+xVMGyCnlOyoxYzLK83ttjM9dfdJILZ9eJchpS+nqUsa0=
5313,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},Y5P4LiQayLm9Gno6o5v1sGRE/pUmaH+aOVM4lr8LvaTz3wWorAD/ZtJMp8UN5qpNPdG0LSE1wNe5xv1I4U2bmuKCyltWGr9XA2/G18jB5uBl5VpHb7UA7lZz0asS/t4RX82Ir3o2Ccmaz7h3xnlmNpG//NLgSygtNvY+ReIZQ4w=
137,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},igREMpHSAGXjA1i2HwmjYc8+NKXfMHSSSzDi3kKrqzu0Ob90D3wAXOpImI6jLr6wCC1wSDrwfkMi0MLNpAyZT4KMazi+BseeEqh18QzXrXs6oD+19J0sVfLHrQrK5pQm82H3XBAft2E8GZTsY5bXjnpBIKdayvI3cwqPFKXrwiE=
695,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},gDn1LBFmpbsOlnsx8GhkSd0sEW47sBOWF/MTo6eFANcE2gbrF2Y8CWF5Kr89jIVuHJM2yCo3tqvhcq9V2vHDwLhZufUuC0nqUlDp7RoSMglbg3/XCQRwMichGnFmlSOfef7OBKa39JmZmpwKNv9ArQq8Zau8AC3oIes7SvIJcrg=
1618,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'<=50K'},h9/CJJjdjGLOcR+UHjuA7tdd0ZwFu/msj0qb/uSNHfcDYLjbj30+Jeu1z3sPhG/XjyLaGTJi52Pu/0fI0HOyXOc+2cVDc5AxLsw93tODMNEvjVwWCR7h9P88JCI/C6pyIx3CG+7TPEt4Eew/iTgAraNHa8bV0w3/Gs5Gs2/ugHk=
1982,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},WmcxPPShMsS4uoWwnCmH4LlygqAZUf+DzYE8v7eNaqcbaT8XAvV25IaozreI0Xk8f3kI3YOlPenCufoHgdqHtE9zBYPZmhoOcESEykVK2L36IrJfG45SRUNtI/jXsX8LDX4/uy7Hc9wBhe9l61xF7PaeXwRF3AxK4OmK/2KfK2A=
3129,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},MUFSFa022vEF7G/9zV34WPR8ak8Bfz4Hs4iM8OfcY35V+hw6cY4+5m4eJWi0i/s03tw1wP8JiltoRBGUZpjqquupdKczYZOhqi84/Hp4/dwIHYIbGYai7/l5FNeSoYXy0jUK1dBc4hdKvOOZzlzIawo/r37Qhj3u3G3OQx73kuU=
3321,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'<=50K'},WwY3ACLQwn9wxbaB/g2JZVUr+Y5rNW8wJL0cBGC1FBy0pW6UFScz8hX8DL91VaAiEg3auYALMI9Ojm351w79WRaxxIP9FPlbPX73++iJHauv8PW3fxBIpnVw3HOdcC/VXJiHmURfvGNdEHxBOtnaIkRR5R4majAo7BqNREfHzog=
315,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},QTDN4C/xK1kvVhEiZHPju5iECsFAhgXxAVlzaKPn3HlTsnTg+TxrbwAhmng9FGLb9zyF2OxPsk0APs/yrZJT1zlK8psZSPs1zEMNkLJtCOXavlh+VkoOr3lC0A1fW0gJBzgija3NaN9Sfhd3Nf51ASG4kWxBcLVjPFTJ0t4mvb0=
1343,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},MnnRYz1rpQ4aLWsFOvEpMDpuBnVWo7kYDIwrQeyrs8P9GppxIHoP+IijDhWcb41w2+bFxcpU+JuZd0wYJyd4pTeKhWzYxvogTn7RYFknk85xldgItrHFihipDm3T03+5rpG+kMuBf3q+LYIiduNrCebRrWSYdWl6e3tp6YfsL+E=
4903,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},ST5QeUqT//jDldmvwET4GVLPMD8H21qaeLzo3Sw/yKbl6uemmFrcNu2U7/nYMLKVq1cg2bmpfA+Y74S18G+86mgO8dQj6LlqXCFucNXzGnZQETi29b1mt85b798GFyzZgPvpmIghTcfLKb0U56uKMIY3E0TfZM1z+NpDH0mRBIE=
6147,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'>50K'},EgpcUG+k0KdLr6kR5ZP7xLp2FgJjQ7BT+ehLE1Kh1BbrJVLEnD7lTdG7jW4EjHoAYxHhMmskkQHCO1zkRfQYI/TS7qjvpwRYQ1d0M25M5E3Dk7Www0lEnnKnSkfNI0bDGztIQzdwnZYS2KW/ypKeAyOmaAw3nSoNEIQN63w6+LU=
770,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'>50K'},JhnfqobOXZU/FFYTgrRGolbgehlmSQcd3rgyLs8ljwYbQP+RIdp/CS5OSoy1qeNcioVmDctqb2BhPwTcFulGosVxNVaM4XK74SCA1E+uFiAs3aMvMAo5onlA8QoaEIzl8BxD33socB97cmpPVZNImapSCYrvT0sbbRzt2mCUCBQ=
1116,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'>50K'},Em12iuQCJtOfgIXzrPW4MOwB3hh+YMf2LCfNQEsX5UlQhwt1OKEmKlCFEmLmIV7M0u9caIA7cpwO/ZKLMIUwoCWPtHWY6uPFE6R+aDUanvdwrXkhIg9UyR0PVwq8TOH3a/ZEFKEKIHxkWSflCVEp+cC/EunRJa3rRPNzG+nB918=
7,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},DxZSzMkiRAe31IuyQtLIY1nJy41SZ18Qa58vVifNN0xpfSfBOFhxmYa8eqPPKNlot9OCvfzxVW4sC+BrkMM6lDcFWAAkh6cypkCMlL5sE7J0n49iZbpwfwQOWS35/XD3hhVmC9066QvI4tpHsfDoJ8xE7ZcPE0HjxMZahU+v9Ag=
93,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},ZSqppFXQ53wZr+sxsxYJ1vbnC+1okIMdpkAA2QCxMIpXSVQzytL9dk8tSBO91npcbth1+UuvVL6SwchZ1IKV1qqSpV6KADn33QnKiRzJiPGNqTEfrH/ilTnO2BQcy8YcZAPk0x0rdI7g24NsksvOxzT2nvaZAfDpIRw1KPjkrTM=
1296,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},sFWDaPUTax59Bf9ZB+DQLw1fZN32aOMdSqwBLOk+mhPrBGeoR44jbU4ZwzC4dwcGcz3zcrNfuAHcz/uRuShlByXhGjSEj3hIUFRSpgRRIMzxhES/jVH/4s4j1NDxRO+n9dPh+agGLK4aSwBJUsx7rwMw1NehlNZkLgfM+pshFH0=
2567,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},dJmmzEgid855vWHpCvjyWv3Dk8ydZftruwnvJMBkYspHdQxEGGfn6F34cZZTTOvR8gju+z5DHlKZdf4m6wfKYqZD0OWpmPqmYndtOTMQPIOveX0PAEO2aeQbqLpu6LaQB3wz9cTh/y3OTdil0M71MMaBfUogexqaepm4atOsybY=
2894,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'<=50K'},clr+uoWm2QyVvheUcB/gzdKkR3AAdj6Qbh95TjAwvhaJzcVyzaX72Kyr7RKrkb6ld1Wt7HJB+oodfUit/mZSBGMu0CKoNXk0A6+24aEk3Npsc6K+6x/Jlgv1oSMLTTPifhxZcAvBbLlgPdcFqP79PYCel3mu0+FIQw54xU/te3o=
4568,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},jsIGVQxmmGusSPjfs30zd66cDFbRbRxsvB/LUjEFMXPg0Jmg9rrsyPRekViG3DLNk+8Pkb1sx5S1tcYSbPyMsE4FYsarCGfnhjYrEGSB2UU3AHzXC2ONhT7i1A+TfMs1CZ7NpuxrhC0MESpylgtSOANtGivuROSG0fZ1r7DDYbc=
67,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'>50K'},J3wajxRIeZisqpEVpv2PajIOh4bdLxj0wPmukNziybWvX8KV7wJD3McotZxT7P61OaQ7ABfbH7DqIqvE0yktYH4iHA+zf+5FmT3shSJ+SHYtLVybn8VzhqAI3YP1M3oS8X/cMIjl4Fk0B28wJc7gYMxiucNXRMTtRp+zCes1Xhg=
78,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'<=50K'},YGY8yq8LsK7U111S8cWtsJQZ93yXNyESHPC8Pipk7AVoOe2HkkA/ZUzK8LW/oFvNtkjaBAf3fCHsPnYJshH6CSk1nm9GVLr2LH7RpN2+kC7B9EqNXF1KrqwcrmVfnLR7LrFaYhbU4lZRkd28q+Vg21HHEYTLA+WmlApnrqwPFus=
198,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'>50K'},kbKU6mBiVidoipJdJAD2V2EV7xdqADLdaNUl/HpvrvJkKMDmagVT+aUn08QXyRIxt8kCnjPjALOfnC5zJxoz4C1tsLyoMGX3IFAH6I5+L8bz2C+sDAYUlS56mNlXCoOzF+GOpoezVPLUNRzOR7/s9ClexMIALxFdRTwGnYWahQo=
209,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'>50K'},Dl/sq1wUD8Nev3GnB99LA77SdSVX82lrphNBLhml0e6SJTzCNbwfHn51qp3+HWZuOJLSxo/C3Xa8sfdM2VoQ4ZwaRtpZA+rFIv1eLDG3NK+ZFBHVWPhKlp+GVDCt4hBClAZE3Er+p0xgTD9HtuoqQ3pZ6d+SNDetJ+GXZPYs8PI=
902,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'<=50K'},YwheW0xDBSDZcSHCvTVDs8VxwfFs7YW0FtZ0kAO8jlk4FYFW2auyFzhY8FPi0/2L4pF1p/NrGvYPV8bu8XD3q8hnQIM0v6Vze8OizWhp+2HCJCKxIqXGpwwHep4sES6eLNWH+HObdJT70Ft3XVps+wKdWK4bM5fwNQh7eHVcj78=
1430,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'<=50K'},V23tXJiSe4lTrzlVZVRu9l8QHrB71AlNC5tkFf7DCvAZQFMP3EpMgdqFU8Yea9RZoQUAAMgX4SPL/aF1UerZjvQuzXQpFGAeZvB57QOYd8KoqpwEYcey+WajuFDOJf6J3ZUE035bzRH8l3gDrjUjdum82y31jmAIfAmpVVHemmM=
2013,"(51.0, 69.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 38.0)","{'Canada' ,'United-States'}",{'<=50K'},C0zbCXTZm8zAT9DHKtgVylZ5x3arVf1Ji2aiRQG6SxDOIDo570KHJJl13HxPdjtCyIxg9eDplWYHGSQ6lmI/b9IF+Dzl6UnJKUoDGkso4VVdH/M8LtK6WAgdj1aAnxklfs9ySD5n2CSkSz/Q6E3WDtuHbrZ2/yfadPrk9GLx+rA=
3004,"(51.0, 69.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 38.0)","{'Canada' ,'United-States'}",{'>50K'},pTJmrSvoen/jd6IGdC2gj+DZg0DzICNTk+RVqnEz6c0FKfepBFvwTOwbN+906BR85t3Gedb16T0+CFaXtDKLAvK9k+o/0r29JzCMq+RWhJr2T2jJJ38DcuOfBg+AvE+xGrcZNbKY2Ow0JgkygLtMG88eKjM/F3GXVi6T0lP+gsc=
3015,"(51.0, 69.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 38.0)","{'Canada' ,'United-States'}",{'<=50K'},BshbHF/PINsshacX91M9rxnnMoYgiz/XSuM+bqjpGKd8bvqIixMfymRikRi2bpMKK3nVSt27JssQYFZ82gkpadJ0ZXfW7+2Sw2Q/vuE3BPUxWPQhdFuhe97Y+hyp36t002Db2oSOgD5KUqsacDwDTGfcQiH3/0T0tyDzjcXKb0M=
3188,"(51.0, 69.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 38.0)","{'Canada' ,'United-States'}",{'<=50K'},h1bB8Uxvm+LW1xuQ5aWnwObpKGvRiyzrEZCnAtZuP0MEn5dR+qqsnZxhrBycxddiAkY27fQniWNBvlSkvovKxyWG6j9eKvYpXOIEiU9kEg0QbDyx+mcJYZXFIKbJ7eCNbIiIx8a/AbtJB/WnMZJSF0UVKC6ybtHCvyRx5vEbmVI=
4378,"(51.0, 69.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 38.0)","{'Canada' ,'United-States'}",{'<=50K'},ozgMXQ+bWWbmaOKN/T7nAvRfb2q/CC1NmNnP/kFru+TN18imTo0naMXvePladgdj58wyYsxr9ggRWItPGvK0knLOgBelyvosqa+cFEHs/9X9lJRtiyiF0oKmB174pMLCkLB8qR83v8s8hi/tY9ou7lw7AIw1eOgN2031ca6spts=
34,"(51.0, 69.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 38.0)","{'Canada' ,'United-States'}",{'>50K'},H/Ia+IYob0DQ2rwId3ilxFrrw3flrILwviOzp8S1nshScmq65PKBBzJiNgllgD3U/7kG2LnDIJG6m/liFWIbfQH6f2c5dk93r0EZk2NY7busl3KuYBsKySAa7ZPRTlfGiItsqb3Z9sLCcMhL1p8xZ/GNzaD//Lzk3Epm2HKajjI=
50,"(50.0, 58.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(40.0, 63.0)","{'?' ,'United-States'}",{'>50K'},YjTEn7zZ+C1K59efol63i2JmFHkYK2K/UF9aDbpK9SO5euU29Y+eFDIT+11lb0HJCQuE3m2sATqMNgxRuxZV591BDb+Lk/W0Jv69lg8tJKaxDenZKXgVZR0XGEVtg6gez7WgWmEmfnAlVW/7t4kVG3Lmq2hmMN209qzFm2FK22A=
425,"(50.0, 58.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(40.0, 63.0)","{'?' ,'United-States'}",{'>50K'},hWgiDwH3OFQbNKnNRa5IKFpu5Bf4j0RHvhB7rOVcGzybVrLMBcfAXAninBHjCDGjz5HLfrMT+0796BqINxTkNIiwIWdf+/eUW+uFhDXcDDu+t5faOEas+DQtGGR5Wfl3lJIV7T6aPm3S7QBBoz/9Ghj0KaHlK1lH+CYyjff1iYU=
586,"(50.0, 58.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(40.0, 63.0)","{'?' ,'United-States'}",{'>50K'},j9rFoeKH1ithrfHHi0Zso6zwhZe+jlb0KdrJbrElJINskmKBUtbrZgyWkosIqtjOGS7vI5jfvhps4bMZXZTiI1+1ZrtJTiZd9iXq35Q290dDgQ+zZ1GblVfIkTc6qJWgBWY+/oJrOa+GEYm5Rd54lRFXtl+7J0cLmhv6Y7NKxdE=
1672,"(50.0, 58.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(40.0, 63.0)","{'?' ,'United-States'}",{'<=50K'},Hv30dNpZQ66RUrQNw8UtyytZxhYCFjgmPkeN1iJl1JSYQ16GrCwjlXGpzowcVb0GG4KERcDwLK51PBHoaTFTj7i+fF7jHdMhKMk7YcNiDciVQF3gGvHtDQF1vcw8nGMmAaI8ExpIP04uYxO7VVZwuCKB+AFjVL3cDsGsTV5KB/s=
2982,"(50.0, 58.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(40.0, 63.0)","{'?' ,'United-States'}",{'<=50K'},XFfVk110EQKx4P9U8xjZSyWRphQHWVRy5CdAasYjlSMvFazHUDoHfjPq2wHYPk3WjTeIEiO2PzVslh8gsmxoBSGIgoSWRgKdwDtntHkNAbbjxgLGPW2E1S0wt7FlGcDThlFSAG3UnXtzTHmgf/RHkkB9CU4iqla0ZSF0awvh8MU=
3019,"(50.0, 58.0)",{'Local-gov'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(40.0, 63.0)","{'?' ,'United-States'}",{'<=50K'},XX7df9AGTNz9yrYckTx8lJQrvxMv3dT4q+ccZ9/DGmNDxRGfIR1eIWhRnPcC4o1je2GGtFWWYndsnKKRitCqjs/NipAT02qnUaiqJ6hVGdHaAdoL2ZhwHrfUKm4X774ryOmD30yTIWLKbduMmpHL4/RKViewCgmAyrzCW5T9Yi4=
188,"(52.0, 57.0)",{'Local-gov'},"(5.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Other-service'}",{'Wife'},{'White'},{'Female'},"(50.0, 62.0)",{'United-States'},{'>50K'},bwcIJeINZw1k/OmicYglr/jF4uJZH1Hh3psbtX6D6/3Eo2QlZYkn1oKKZJ+ee3zmVSdJMIjSyV2GEujhp8KqKqXZiNlnceLqBxxnKCq3F4MlTE8Z1m7umJ1M0JAlrKULDAH1tb5OJ9eljYQ72Wm8BjTudfSOOOx8K5WmfOb1T6g=
649,"(52.0, 57.0)",{'Local-gov'},"(5.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Other-service'}",{'Wife'},{'White'},{'Female'},"(50.0, 62.0)",{'United-States'},{'<=50K'},kRB/rjbR4z6dy1u9HiTIvNkdonOeshtjKLrPAbiwDfwZ6lWsIADPkZwivOpC35w2oKItI0PozwG3JuWmWlciDkj7zYPvFkoMb1uKGg8oC5CIMcPS7HY4BbFRzWWrbmqKb2cYF59qHJUNsDEQok90SdAUIBJ0fet0IU7nKcEYn1s=
896,"(52.0, 57.0)",{'Local-gov'},"(5.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Other-service'}",{'Wife'},{'White'},{'Female'},"(50.0, 62.0)",{'United-States'},{'>50K'},ZJUW4juYMAlfENK1FeTnYtGndBslkjwpWqBFpO4+wQscgFHr/IhiBoSzdj5DgEi+OkzlSeYTb5hnD8VsCqTzXrbkKHCU25iL6IcbJ/GkLSr9bvPfkZoUtvMlfy1sjEu0EKtoeoSZdP8oef/0zUQMlaPBYe/RFfj8F0OoUOmTjbE=
1317,"(52.0, 57.0)",{'Local-gov'},"(5.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Other-service'}",{'Wife'},{'White'},{'Female'},"(50.0, 62.0)",{'United-States'},{'<=50K'},haXORSU11ZPue1/qRjgKgdLs4H4t1rFNfXgGasBdP3fUqp5GZh3w6D0+9TGOR1sFumROz3+G3r/+7XVHb51ziMVrlacQ2jZ1i6H4mlfSOLTtYpoogGu+RZoXUAUgGbONQKeTbRRmVBtRui2+GIrgGxBYB2n1bqNusLFG/Yw8t7U=
1536,"(52.0, 57.0)",{'Local-gov'},"(5.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Other-service'}",{'Wife'},{'White'},{'Female'},"(50.0, 62.0)",{'United-States'},{'<=50K'},SBGolmwg6YQKEAc6RdBRay52GkYu1ium/yIcaEVZb9hO4Hsw29R1gHmGVPm8NlpRY2BzBlha1XlOxez6cQvzcTpN7ov/1rW9Zip6s4Q37f6rmEQxS6/9CuzlxzDUAuptp9PL8piiuMvQWMh+OXU9RT9k2DuK0YCY556ZObDqyhk=
2018,"(52.0, 57.0)",{'Local-gov'},"(5.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Other-service'}",{'Wife'},{'White'},{'Female'},"(50.0, 62.0)",{'United-States'},{'<=50K'},cdAylyd5KuNSiwXW2O11GK+jM/VpOdPR9H+Yuqmd/+ZtZYXmvJ6GOtGqmFBWcenKu7cETFXsOaM6rB5HYJs+hY3hHhCJBUzEfzNZU4RzaXva8+X6cXzgi6PoP6G8gvBXT1dg1wpCwa56BTyk7NtoCuadodKHV4cPljmwmcRB0WI=
92,"(51.0, 69.0)",{'Self-emp-not-inc'},"(10.0, 15.0)",{'Married-civ-spouse'},"{'Other-service' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 62.0)",{'United-States'},{'<=50K'},e3u49+K30vykbYCY1Af8rF2Pw6xL/Wr6vsGBPi/7ZVZjfIlx/y/NeBlZ8KbcPUXtJ23xeOlhsOR86xfFXoApRuBQQfC6rDg+T6kLlSWHj6x5aQ2Ut9CYZbifnhdLxozyiLmnLkSPme+wi0aUyD5LWYAh5AkuI8Cna4cZiahmYPI=
116,"(51.0, 69.0)",{'Self-emp-not-inc'},"(10.0, 15.0)",{'Married-civ-spouse'},"{'Other-service' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 62.0)",{'United-States'},{'>50K'},hviqTUjW802olhi8t7mnTPW981kxvLmXaeLE8AUz3eVlslEdksRMOuahFX7AOgNXguF8kyBayJx0S/ginYHRc43D7Hju0ljoYW6Fn43hqCFVco4FUtjSS20eFW+dnfOBKLsfZvI782QmjdH/Fsv9BaKvUiz2Jma4Q0IAaZ7BfiM=
172,"(51.0, 69.0)",{'Self-emp-not-inc'},"(10.0, 15.0)",{'Married-civ-spouse'},"{'Other-service' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 62.0)",{'United-States'},{'<=50K'},rFo4ZDBDS5WYH3ZKprMtbTPi6l7p2GDirdkFSYjl/umPpuj1Drm3xmjdanv87XKLzYiLnCTPetIMcUxO/lSkOsmlRUw+5HZkovgjZtDC3uvjmKAFVILabH++W6yH50pG+2gYHcKja7pkTtnZ8E+niZnkWkyMOx8KXEsKSVcgkaM=
791,"(51.0, 69.0)",{'Self-emp-not-inc'},"(10.0, 15.0)",{'Married-civ-spouse'},"{'Other-service' ,'Prof-specialty'}",{'Wife'},{'White'},{'Female'},"(10.0, 62.0)",{'United-States'},{'>50K'},ieIVHynh6s6m+UcRZ8Ot5zdTpSrwieL2sglfccMufvQK00VBksK9dGoQ9hhl8QYeHtGxNo2SQb/VtJgMGIsgM8+MrKDU4+no9T+LXLOKPip/QahlZ1bPBrr+dai6MEx/rPotTpAig1rfQwD9QfMj9tmrkOsC2/85DrDwfUbn9Po=
