,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
49416,50.0,Private,9.0,Never-married,Craft-repair,Unmarried,Black,Female,49.0,United-States,<=50K
49425,52.0,State-gov,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,19.0,United-States,<=50K
49472,62.0,Self-emp-inc,11.0,Divorced,Sales,Unmarried,White,Female,37.0,United-States,<=50K
49493,73.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,36.0,United-States,<=50K
49503,57.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,35.0,United-States,<=50K
49511,73.0,Private,2.0,Widowed,Other-service,Other-relative,White,Female,38.0,El-Salvador,<=50K
49517,51.0,Self-emp-inc,9.0,Married-spouse-absent,Sales,Other-relative,White,Female,41.0,United-States,<=50K
49521,83.0,Private,9.0,Widowed,Sales,Unmarried,White,Female,35.0,United-States,<=50K
49561,52.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,63.0,Mexico,<=50K
49570,50.0,State-gov,13.0,Separated,Adm-clerical,Not-in-family,White,Female,31.0,United-States,<=50K
49580,77.0,?,9.0,Widowed,?,Not-in-family,White,Female,10.0,United-States,>50K
49584,64.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,51.0,Canada,>50K
49631,69.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
49719,54.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,47.0,United-States,<=50K
49720,65.0,?,9.0,Divorced,?,Unmarried,White,Female,19.0,United-States,<=50K
49727,53.0,Private,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,39.0,United-States,<=50K
49753,57.0,Private,9.0,Divorced,Sales,Unmarried,White,Female,39.0,Greece,<=50K
49757,57.0,Self-emp-not-inc,9.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
49796,54.0,Local-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,74.0,United-States,<=50K
49836,50.0,Private,4.0,Married-civ-spouse,Craft-repair,Wife,White,Female,45.0,United-States,>50K
49872,60.0,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,63.0,United-States,>50K
49875,51.0,State-gov,14.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,37.0,United-States,>50K
49912,57.0,?,14.0,Separated,?,Unmarried,White,Female,52.0,United-States,>50K
49918,50.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,44.0,United-States,<=50K
49959,75.0,Private,2.0,Widowed,Other-service,Unmarried,Other,Female,38.0,Dominican-Republic,<=50K
49964,56.0,?,9.0,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo,Female,30.0,United-States,<=50K
49970,54.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,38.0,United-States,<=50K
49988,82.0,State-gov,4.0,Widowed,Other-service,Not-in-family,White,Female,22.0,United-States,<=50K
50008,69.0,Private,10.0,Divorced,Other-service,Not-in-family,White,Female,17.0,United-States,<=50K
50021,74.0,Private,9.0,Widowed,Priv-house-serv,Unmarried,White,Female,14.0,Cuba,<=50K
50037,50.0,Private,14.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,36.0,United-States,<=50K
50044,50.0,Private,11.0,Widowed,Sales,Not-in-family,White,Female,31.0,United-States,<=50K
50058,72.0,?,14.0,Widowed,?,Unmarried,White,Female,27.0,United-States,<=50K
50062,50.0,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,39.0,United-States,<=50K
50084,61.0,Private,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
50118,70.0,?,13.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,28.0,United-States,>50K
50176,63.0,Private,16.0,Divorced,Prof-specialty,Unmarried,White,Female,51.0,?,<=50K
50189,55.0,Private,12.0,Never-married,Adm-clerical,Not-in-family,Black,Female,36.0,Jamaica,<=50K
50196,60.0,Private,15.0,Never-married,Prof-specialty,Unmarried,White,Female,38.0,United-States,<=50K
50201,71.0,?,9.0,Widowed,?,Other-relative,Black,Female,28.0,United-States,<=50K
50204,58.0,Local-gov,5.0,Divorced,Other-service,Unmarried,Black,Female,28.0,United-States,<=50K
50224,57.0,Private,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,6.0,Cuba,<=50K
50260,65.0,Private,9.0,Never-married,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
50278,58.0,Private,10.0,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,38.0,Cambodia,<=50K
50281,57.0,Private,11.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
50298,57.0,Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,33.0,United-States,<=50K
50301,53.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,36.0,United-States,<=50K
50320,56.0,Private,9.0,Married-spouse-absent,Other-service,Not-in-family,White,Female,55.0,United-States,<=50K
50354,60.0,Private,13.0,Divorced,Prof-specialty,Other-relative,White,Female,54.0,United-States,<=50K
50393,53.0,Private,8.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,36.0,United-States,<=50K
50396,75.0,Private,9.0,Widowed,Priv-house-serv,Other-relative,White,Female,13.0,United-States,<=50K
50420,60.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,39.0,India,>50K
50424,56.0,Private,13.0,Divorced,Exec-managerial,Unmarried,White,Female,44.0,United-States,<=50K
50426,57.0,Self-emp-inc,14.0,Widowed,Sales,Not-in-family,White,Female,40.0,United-States,>50K
50433,54.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
50545,56.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,36.0,United-States,<=50K
50551,69.0,Private,13.0,Widowed,Prof-specialty,Unmarried,White,Female,54.0,United-States,<=50K
50565,53.0,Private,10.0,Divorced,Exec-managerial,Unmarried,Black,Female,36.0,United-States,<=50K
50566,57.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
50583,64.0,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,63.0,United-States,>50K
50594,51.0,State-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
50611,56.0,Federal-gov,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
50625,64.0,Private,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
50638,57.0,Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,45.0,United-States,<=50K
50640,78.0,?,3.0,Widowed,?,Unmarried,White,Female,62.0,Mexico,<=50K
50647,53.0,Self-emp-not-inc,15.0,Never-married,Prof-specialty,Unmarried,White,Female,36.0,United-States,>50K
50691,53.0,Private,13.0,Separated,Prof-specialty,Unmarried,White,Female,52.0,United-States,<=50K
50746,55.0,Private,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,27.0,Cuba,<=50K
50756,52.0,Private,3.0,Separated,Other-service,Not-in-family,White,Female,38.0,Mexico,<=50K
50782,62.0,Private,9.0,Never-married,Machine-op-inspct,Unmarried,White,Female,36.0,United-States,<=50K
50823,54.0,Federal-gov,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
50826,62.0,?,4.0,Widowed,?,Not-in-family,White,Female,23.0,United-States,<=50K
50845,55.0,Private,11.0,Widowed,Adm-clerical,Unmarried,White,Female,50.0,United-States,<=50K
50864,54.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,62.0,Italy,<=50K
50871,65.0,?,10.0,Divorced,?,Not-in-family,White,Female,5.0,United-States,<=50K
50890,56.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,36.0,Trinadad&Tobago,<=50K
50894,53.0,Self-emp-inc,9.0,Divorced,Exec-managerial,Unmarried,White,Female,81.0,United-States,<=50K
50895,50.0,Private,7.0,Divorced,Craft-repair,Not-in-family,Black,Female,43.0,United-States,<=50K
50898,56.0,Private,9.0,Divorced,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
50912,61.0,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
50931,66.0,?,4.0,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,39.0,United-States,<=50K
50981,55.0,Private,10.0,Separated,Exec-managerial,Unmarried,White,Female,42.0,United-States,<=50K
50988,56.0,Private,14.0,Married-civ-spouse,Sales,Wife,White,Female,14.0,United-States,>50K
51019,64.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,14.0,United-States,<=50K
51036,60.0,Private,8.0,Divorced,Other-service,Unmarried,White,Female,35.0,United-States,<=50K
51047,61.0,Private,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,37.0,United-States,<=50K
51049,68.0,State-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,59.0,United-States,>50K
51051,51.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,42.0,United-States,<=50K
51067,52.0,Private,10.0,Divorced,Craft-repair,Not-in-family,White,Female,40.0,United-States,<=50K
51074,59.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,16.0,United-States,<=50K
51083,68.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,Black,Female,22.0,United-States,<=50K
51103,64.0,?,10.0,Widowed,?,Other-relative,White,Female,12.0,United-States,>50K
51130,70.0,Private,5.0,Widowed,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
51142,78.0,Private,10.0,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,20.0,United-States,<=50K
51144,58.0,Local-gov,9.0,Never-married,Craft-repair,Not-in-family,White,Female,41.0,United-States,<=50K
51151,65.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,19.0,Mexico,<=50K
51158,71.0,Private,11.0,Widowed,Adm-clerical,Unmarried,White,Female,6.0,United-States,<=50K
51175,50.0,Private,11.0,Never-married,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
51179,73.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,16.0,United-States,<=50K
51190,53.0,Private,10.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,36.0,United-States,<=50K
51212,70.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,19.0,United-States,<=50K
51253,77.0,?,6.0,Widowed,?,Not-in-family,White,Female,60.0,United-States,<=50K
51288,60.0,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,36.0,?,<=50K
51322,56.0,Private,7.0,Widowed,Other-service,Not-in-family,White,Female,53.0,United-States,<=50K
51324,53.0,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,38.0,United-States,<=50K
51333,53.0,Private,11.0,Separated,Other-service,Unmarried,White,Female,35.0,United-States,<=50K
51345,54.0,Private,16.0,Divorced,Exec-managerial,Not-in-family,White,Female,39.0,?,<=50K
51384,61.0,Private,13.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,38.0,United-States,>50K
51388,59.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
51393,56.0,Private,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,36.0,Guatemala,<=50K
51404,70.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,Black,Female,40.0,United-States,<=50K
51436,56.0,Private,13.0,Widowed,Machine-op-inspct,Unmarried,White,Female,38.0,United-States,<=50K
51445,51.0,Private,8.0,Widowed,Other-service,Not-in-family,White,Female,27.0,El-Salvador,<=50K
51446,53.0,Private,5.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,37.0,United-States,<=50K
51456,72.0,Private,4.0,Widowed,Other-service,Unmarried,White,Female,36.0,Mexico,<=50K
51473,55.0,Private,6.0,Divorced,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
51475,51.0,Private,12.0,Never-married,Sales,Unmarried,White,Female,50.0,United-States,<=50K
51510,52.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,19.0,United-States,<=50K
51514,53.0,Private,11.0,Divorced,Exec-managerial,Unmarried,White,Female,96.0,United-States,<=50K
51548,61.0,Private,5.0,Married-civ-spouse,Sales,Wife,White,Female,38.0,United-States,<=50K
51565,53.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
51570,61.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,20.0,United-States,<=50K
51584,57.0,Private,11.0,Widowed,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
51590,68.0,Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
51592,64.0,?,9.0,Widowed,?,Not-in-family,White,Female,19.0,United-States,<=50K
51605,55.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
51625,57.0,Private,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,62.0,United-States,<=50K
51649,50.0,Self-emp-inc,13.0,Widowed,Sales,Unmarried,White,Female,82.0,United-States,<=50K
51681,56.0,State-gov,9.0,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,38.0,United-States,<=50K
51688,60.0,Self-emp-not-inc,14.0,Widowed,Prof-specialty,Unmarried,White,Female,35.0,United-States,<=50K
51702,53.0,State-gov,11.0,Divorced,Adm-clerical,Other-relative,Black,Female,53.0,United-States,<=50K
51722,59.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,26.0,United-States,<=50K
51729,52.0,Local-gov,5.0,Divorced,Other-service,Unmarried,White,Female,38.0,United-States,>50K
51738,78.0,Self-emp-inc,10.0,Never-married,Exec-managerial,Not-in-family,Black,Female,39.0,United-States,<=50K
51746,54.0,Private,8.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
51754,61.0,Private,9.0,Married-civ-spouse,Protective-serv,Wife,White,Female,38.0,United-States,<=50K
51782,56.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,37.0,United-States,>50K
51787,62.0,Private,13.0,Separated,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
51826,59.0,Local-gov,9.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,47.0,United-States,<=50K
51828,71.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40.0,Puerto-Rico,<=50K
51830,53.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.0,United-States,>50K
51887,62.0,?,7.0,Married-civ-spouse,?,Wife,White,Female,31.0,United-States,<=50K
51894,53.0,Private,11.0,Married-civ-spouse,Other-service,Wife,White,Female,38.0,United-States,>50K
51896,50.0,Private,7.0,Divorced,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
51901,56.0,?,14.0,Separated,?,Unmarried,White,Female,18.0,United-States,<=50K
51903,61.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,39.0,United-States,<=50K
51909,53.0,Private,11.0,Never-married,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
51911,58.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,39.0,United-States,<=50K
51917,63.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,38.0,Cuba,<=50K
51926,53.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,Black,Female,31.0,United-States,<=50K
51947,62.0,?,4.0,Never-married,?,Not-in-family,White,Female,39.0,Guatemala,<=50K
51988,62.0,Local-gov,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
51992,55.0,Private,7.0,Divorced,Priv-house-serv,Unmarried,White,Female,29.0,United-States,<=50K
52030,71.0,Private,12.0,Widowed,Adm-clerical,Unmarried,White,Female,4.0,United-States,<=50K
52046,52.0,?,4.0,Married-spouse-absent,?,Unmarried,Black,Female,37.0,United-States,<=50K
52049,74.0,Private,13.0,Widowed,Prof-specialty,Unmarried,White,Female,7.0,United-States,<=50K
52054,55.0,Private,9.0,Divorced,Exec-managerial,Unmarried,White,Female,68.0,United-States,<=50K
52061,57.0,Self-emp-not-inc,13.0,Widowed,Farming-fishing,Other-relative,White,Female,39.0,United-States,<=50K
52078,75.0,Private,16.0,Widowed,Prof-specialty,Unmarried,White,Female,8.0,?,>50K
52153,53.0,Private,9.0,Separated,Other-service,Unmarried,Black,Female,38.0,United-States,<=50K
52157,52.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,Black,Female,40.0,United-States,<=50K
52180,67.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,26.0,United-States,<=50K
52181,50.0,?,4.0,Married-spouse-absent,?,Not-in-family,White,Female,13.0,Poland,<=50K
52206,79.0,?,9.0,Widowed,?,Not-in-family,White,Female,33.0,United-States,>50K
52223,62.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Female,38.0,United-States,>50K
52261,64.0,Private,13.0,Married-civ-spouse,Sales,Wife,White,Female,29.0,United-States,<=50K
52267,52.0,Federal-gov,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,30.0,United-States,<=50K
52274,75.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
52281,64.0,Local-gov,4.0,Divorced,Other-service,Not-in-family,Black,Female,31.0,United-States,<=50K
52282,56.0,Private,11.0,Married-civ-spouse,Transport-moving,Wife,Black,Female,18.0,United-States,<=50K
52285,53.0,Private,3.0,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,37.0,Laos,<=50K
52324,56.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
52333,50.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,53.0,United-States,<=50K
52336,64.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
52339,63.0,?,7.0,Widowed,?,Not-in-family,White,Female,15.0,United-States,<=50K
52345,66.0,Local-gov,9.0,Widowed,Handlers-cleaners,Not-in-family,Black,Female,8.0,United-States,<=50K
52367,70.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
52407,53.0,Self-emp-not-inc,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,79.0,United-States,<=50K
52418,54.0,Private,8.0,Never-married,Other-service,Not-in-family,White,Female,60.0,United-States,<=50K
52423,52.0,Private,13.0,Married-spouse-absent,Sales,Not-in-family,White,Female,63.0,United-States,<=50K
52480,53.0,State-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,53.0,United-States,<=50K
52488,67.0,State-gov,11.0,Divorced,Other-service,Not-in-family,White,Female,18.0,United-States,<=50K
52494,53.0,Private,5.0,Separated,Machine-op-inspct,Not-in-family,White,Female,44.0,United-States,<=50K
52496,60.0,Private,10.0,Widowed,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
52532,53.0,Private,9.0,Divorced,Adm-clerical,Other-relative,White,Female,37.0,United-States,<=50K
52559,56.0,Self-emp-inc,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,42.0,Germany,<=50K
52570,53.0,Private,11.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
52585,71.0,Private,14.0,Widowed,Prof-specialty,Unmarried,White,Female,11.0,?,<=50K
52607,53.0,Private,5.0,Married-civ-spouse,Other-service,Wife,White,Female,38.0,United-States,<=50K
52628,72.0,Private,9.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,37.0,United-States,<=50K
52655,57.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.0,United-States,<=50K
52669,60.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,17.0,United-States,<=50K
52674,59.0,Private,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,50.0,United-States,>50K
52680,56.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
52681,51.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,42.0,United-States,<=50K
52685,55.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,32.0,United-States,<=50K
52693,51.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
52727,52.0,Self-emp-not-inc,13.0,Widowed,Exec-managerial,Unmarried,White,Female,63.0,United-States,>50K
52771,70.0,?,10.0,Widowed,?,Unmarried,Black,Female,9.0,United-States,<=50K
52785,52.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,61.0,United-States,<=50K
52819,66.0,Private,9.0,Widowed,Priv-house-serv,Unmarried,White,Female,54.0,England,<=50K
52835,73.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,37.0,Ecuador,<=50K
52840,69.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,81.0,United-States,<=50K
52842,55.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,33.0,United-States,<=50K
52849,52.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Female,38.0,England,>50K
52856,54.0,Self-emp-not-inc,6.0,Married-civ-spouse,Craft-repair,Wife,White,Female,50.0,United-States,<=50K
52877,57.0,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,39.0,United-States,<=50K
52916,56.0,Private,14.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,>50K
52920,59.0,Local-gov,13.0,Divorced,Prof-specialty,Unmarried,White,Female,50.0,United-States,<=50K
52966,53.0,Self-emp-inc,10.0,Widowed,Exec-managerial,Unmarried,Black,Female,40.0,United-States,<=50K
52999,59.0,Private,12.0,Widowed,Adm-clerical,Not-in-family,White,Female,17.0,United-States,<=50K
53020,62.0,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.0,United-States,<=50K
53036,62.0,?,11.0,Never-married,?,Other-relative,White,Female,35.0,United-States,<=50K
53045,53.0,Private,13.0,Married-civ-spouse,Tech-support,Wife,White,Female,40.0,United-States,>50K
53046,53.0,Private,15.0,Separated,Exec-managerial,Unmarried,White,Female,49.0,United-States,<=50K
53073,59.0,Private,9.0,Divorced,Sales,Not-in-family,Black,Female,35.0,United-States,<=50K
53097,83.0,Private,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,33.0,United-States,<=50K
53129,61.0,Local-gov,10.0,Divorced,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
53139,57.0,Federal-gov,10.0,Divorced,Exec-managerial,Unmarried,White,Female,39.0,United-States,<=50K
53148,71.0,Private,10.0,Widowed,Exec-managerial,Unmarried,White,Female,45.0,United-States,<=50K
53167,55.0,Private,13.0,Divorced,Exec-managerial,Unmarried,White,Female,50.0,United-States,<=50K
53182,50.0,Federal-gov,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,61.0,United-States,<=50K
53185,85.0,Self-emp-not-inc,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,34.0,United-States,<=50K
53210,52.0,Self-emp-inc,14.0,Separated,Exec-managerial,Other-relative,White,Female,39.0,United-States,<=50K
53263,52.0,Private,12.0,Widowed,Machine-op-inspct,Not-in-family,Black,Female,38.0,United-States,<=50K
53292,84.0,Local-gov,9.0,Widowed,Exec-managerial,Unmarried,White,Female,32.0,United-States,<=50K
53300,63.0,?,13.0,Married-civ-spouse,?,Wife,White,Female,2.0,United-States,<=50K
53330,65.0,Private,10.0,Widowed,Sales,Not-in-family,White,Female,49.0,United-States,<=50K
53336,55.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,37.0,United-States,<=50K
53350,55.0,Private,14.0,Widowed,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
53351,54.0,Private,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,28.0,Guatemala,<=50K
53363,55.0,Private,11.0,Separated,Prof-specialty,Unmarried,White,Female,37.0,United-States,<=50K
53371,70.0,?,10.0,Widowed,?,Unmarried,White,Female,38.0,United-States,<=50K
53376,54.0,Self-emp-not-inc,9.0,Never-married,Prof-specialty,Not-in-family,Black,Female,38.0,United-States,<=50K
53409,69.0,State-gov,13.0,Widowed,Prof-specialty,Unmarried,White,Female,37.0,United-States,<=50K
53447,56.0,?,9.0,Widowed,?,Unmarried,White,Female,19.0,United-States,<=50K
53449,56.0,Private,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,31.0,United-States,<=50K
53501,58.0,Private,12.0,Divorced,Adm-clerical,Unmarried,White,Female,31.0,United-States,<=50K
53513,55.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,41.0,United-States,<=50K
53521,51.0,Private,13.0,Divorced,Exec-managerial,Unmarried,White,Female,61.0,United-States,<=50K
53547,55.0,Private,9.0,Married-spouse-absent,Other-service,Unmarried,White,Female,37.0,Ireland,<=50K
53555,74.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
53562,72.0,Private,9.0,Widowed,Sales,Other-relative,White,Female,36.0,United-States,<=50K
53591,53.0,Private,15.0,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,64.0,India,<=50K
53600,68.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,4.0,United-States,>50K
53616,73.0,?,6.0,Widowed,?,Not-in-family,White,Female,28.0,?,<=50K
53665,53.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,54.0,United-States,<=50K
53668,52.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
53689,62.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,38.0,United-States,>50K
53700,51.0,?,15.0,Separated,?,Not-in-family,White,Female,37.0,United-States,>50K
53702,54.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
53705,55.0,Private,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,38.0,Cuba,<=50K
53709,50.0,Private,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,52.0,United-States,>50K
53725,57.0,Self-emp-inc,9.0,Divorced,Exec-managerial,Unmarried,White,Female,45.0,United-States,<=50K
53727,55.0,Private,4.0,Widowed,Machine-op-inspct,Unmarried,White,Female,50.0,United-States,<=50K
53732,63.0,?,13.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,37.0,Taiwan,<=50K
53734,51.0,Self-emp-not-inc,14.0,Divorced,Sales,Unmarried,White,Female,38.0,United-States,<=50K
53771,55.0,State-gov,14.0,Never-married,Adm-clerical,Not-in-family,Other,Female,40.0,United-States,>50K
53775,68.0,State-gov,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,6.0,?,<=50K
53809,50.0,Federal-gov,10.0,Married-civ-spouse,Tech-support,Other-relative,White,Female,39.0,United-States,<=50K
53843,56.0,Self-emp-not-inc,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,62.0,United-States,>50K
53861,62.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,16.0,United-States,<=50K
53893,53.0,Private,9.0,Separated,Protective-serv,Not-in-family,White,Female,43.0,United-States,<=50K
53899,57.0,Private,11.0,Divorced,Exec-managerial,Unmarried,White,Female,39.0,United-States,<=50K
53901,52.0,State-gov,7.0,Separated,Other-service,Unmarried,Black,Female,36.0,United-States,<=50K
53904,68.0,?,9.0,Widowed,?,Unmarried,Black,Female,19.0,United-States,<=50K
