,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
52280,56.0,Private,11.0,Widowed,Sales,Unmarried,White,Female,36.0,United-States,<=50K
52302,50.0,Self-emp-inc,13.0,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40.0,United-States,<=50K
52312,53.0,Federal-gov,9.0,Divorced,Tech-support,Unmarried,White,Female,40.0,United-States,<=50K
52314,51.0,Private,13.0,Divorced,Prof-specialty,Unmarried,White,Female,40.0,United-States,<=50K
52322,57.0,Private,10.0,Married-civ-spouse,Sales,Wife,White,Female,57.0,United-States,>50K
52325,55.0,Private,11.0,Never-married,Exec-managerial,Own-child,White,Female,44.0,United-States,<=50K
52341,59.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,64.0,United-States,>50K
52370,61.0,Self-emp-not-inc,5.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,53.0,United-States,<=50K
52376,60.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
52380,57.0,Private,11.0,Divorced,Sales,Not-in-family,White,Female,39.0,United-States,<=50K
52389,67.0,?,10.0,Never-married,?,Not-in-family,White,Female,38.0,United-States,<=50K
52420,69.0,Local-gov,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,5.0,United-States,<=50K
52425,69.0,Private,9.0,Widowed,Other-service,Unmarried,Black,Female,16.0,Haiti,<=50K
52457,52.0,Private,8.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,54.0,United-States,>50K
52462,51.0,Private,14.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.0,United-States,>50K
52469,54.0,Private,3.0,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,36.0,Philippines,<=50K
52484,55.0,Private,6.0,Divorced,Other-service,Not-in-family,White,Female,18.0,United-States,<=50K
52485,50.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,30.0,United-States,>50K
52512,61.0,Private,7.0,Divorced,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
52516,59.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,44.0,United-States,>50K
52532,75.0,Private,5.0,Widowed,Other-service,Unmarried,White,Female,3.0,United-States,>50K
52537,57.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
52602,51.0,Private,13.0,Divorced,Sales,Not-in-family,White,Female,66.0,United-States,<=50K
52604,52.0,Private,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,72.0,United-States,<=50K
52632,77.0,?,5.0,Widowed,?,Not-in-family,White,Female,2.0,United-States,<=50K
52644,62.0,Private,5.0,Divorced,Tech-support,Not-in-family,White,Female,33.0,Columbia,<=50K
52660,60.0,Private,9.0,Separated,Craft-repair,Unmarried,White,Female,37.0,United-States,<=50K
52661,70.0,?,9.0,Divorced,?,Not-in-family,White,Female,37.0,United-States,<=50K
52666,57.0,Private,5.0,Never-married,Handlers-cleaners,Own-child,White,Female,38.0,United-States,<=50K
52678,51.0,Private,5.0,Widowed,Other-service,Unmarried,White,Female,34.0,United-States,<=50K
52695,60.0,Private,4.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,40.0,United-States,<=50K
52707,81.0,Private,14.0,Widowed,Sales,Unmarried,White,Female,50.0,United-States,<=50K
52730,68.0,?,3.0,Divorced,?,Not-in-family,White,Female,18.0,United-States,<=50K
52736,56.0,Private,10.0,Widowed,Exec-managerial,Unmarried,White,Female,39.0,United-States,<=50K
52740,80.0,?,9.0,Widowed,?,Not-in-family,White,Female,4.0,United-States,>50K
52754,64.0,?,6.0,Separated,?,Unmarried,White,Female,26.0,United-States,>50K
52765,55.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,32.0,United-States,<=50K
52773,74.0,?,9.0,Widowed,?,Not-in-family,White,Female,32.0,United-States,<=50K
52816,66.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,23.0,United-States,>50K
52822,58.0,Private,6.0,Married-civ-spouse,Sales,Wife,White,Female,37.0,United-States,<=50K
52833,51.0,?,5.0,Never-married,?,Not-in-family,White,Female,52.0,United-States,<=50K
52851,52.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,Mexico,<=50K
52865,58.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
52913,52.0,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Female,38.0,United-States,<=50K
52946,64.0,Private,11.0,Never-married,Exec-managerial,Unmarried,White,Female,7.0,United-States,<=50K
52960,52.0,Self-emp-not-inc,11.0,Separated,Sales,Unmarried,Black,Female,23.0,United-States,<=50K
52978,56.0,State-gov,16.0,Divorced,Prof-specialty,Own-child,White,Female,42.0,United-States,>50K
52994,78.0,?,12.0,Widowed,?,Not-in-family,White,Female,4.0,Italy,<=50K
52997,57.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,36.0,United-States,>50K
53004,71.0,State-gov,15.0,Divorced,Other-service,Unmarried,White,Female,17.0,United-States,>50K
53027,59.0,Private,10.0,Separated,Adm-clerical,Not-in-family,White,Female,38.0,United-States,>50K
53028,81.0,?,10.0,Widowed,?,Unmarried,Black,Female,25.0,United-States,<=50K
53043,53.0,Private,11.0,Never-married,Exec-managerial,Not-in-family,White,Female,52.0,United-States,<=50K
53053,68.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,22.0,United-States,<=50K
53055,51.0,State-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
53060,61.0,?,10.0,Divorced,?,Not-in-family,White,Female,26.0,United-States,>50K
53075,66.0,?,9.0,Widowed,?,Not-in-family,White,Female,32.0,United-States,<=50K
53083,50.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,43.0,United-States,>50K
53096,52.0,Private,14.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,35.0,United-States,>50K
53110,64.0,Self-emp-inc,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,36.0,United-States,<=50K
53129,64.0,State-gov,16.0,Widowed,Exec-managerial,Unmarried,White,Female,19.0,United-States,<=50K
53138,59.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,?,<=50K
53143,55.0,Federal-gov,9.0,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,38.0,United-States,<=50K
53199,55.0,Local-gov,14.0,Divorced,Other-service,Not-in-family,White,Female,16.0,United-States,<=50K
53210,52.0,Private,11.0,Separated,Prof-specialty,Not-in-family,White,Female,64.0,United-States,<=50K
53211,52.0,Private,13.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,38.0,United-States,>50K
53221,67.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,31.0,United-States,<=50K
53227,66.0,Private,8.0,Never-married,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
53228,53.0,Local-gov,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,United-States,>50K
53235,50.0,Private,11.0,Divorced,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
53243,54.0,Private,11.0,Never-married,Tech-support,Not-in-family,White,Female,40.0,United-States,>50K
53266,53.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,36.0,United-States,>50K
53268,62.0,?,13.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,39.0,South,>50K
53288,68.0,Federal-gov,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,35.0,United-States,<=50K
53338,57.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,36.0,El-Salvador,>50K
53353,53.0,Self-emp-inc,9.0,Divorced,Exec-managerial,Unmarried,White,Female,18.0,United-States,<=50K
53361,56.0,Private,14.0,Divorced,Prof-specialty,Unmarried,White,Female,53.0,United-States,<=50K
53364,73.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,3.0,United-States,<=50K
53372,50.0,Private,13.0,Married-civ-spouse,Craft-repair,Wife,White,Female,38.0,United-States,<=50K
53404,66.0,?,6.0,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,39.0,United-States,<=50K
53409,61.0,?,7.0,Never-married,?,Unmarried,White,Female,23.0,United-States,<=50K
53411,52.0,Self-emp-inc,14.0,Widowed,Sales,Unmarried,White,Female,30.0,United-States,<=50K
53413,51.0,Private,11.0,Divorced,Sales,Not-in-family,White,Female,39.0,United-States,<=50K
53416,52.0,Private,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,38.0,Canada,>50K
53465,65.0,Private,9.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,39.0,United-States,<=50K
53523,53.0,Private,9.0,Married-civ-spouse,Tech-support,Wife,Black,Female,38.0,United-States,>50K
53531,58.0,Private,9.0,Widowed,Sales,Unmarried,Black,Female,37.0,United-States,<=50K
53576,55.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,4.0,United-States,<=50K
53604,60.0,State-gov,10.0,Divorced,Protective-serv,Not-in-family,White,Female,40.0,United-States,<=50K
53606,63.0,?,9.0,Married-civ-spouse,?,Wife,White,Female,45.0,United-States,>50K
53609,51.0,State-gov,16.0,Separated,Prof-specialty,Not-in-family,White,Female,63.0,United-States,>50K
53629,70.0,?,9.0,Divorced,?,Not-in-family,White,Female,18.0,United-States,<=50K
53657,61.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,53.0,United-States,>50K
53677,81.0,?,9.0,Widowed,?,Not-in-family,White,Female,23.0,United-States,<=50K
53683,50.0,Private,9.0,Separated,Other-service,Not-in-family,White,Female,22.0,United-States,<=50K
53693,54.0,State-gov,9.0,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,36.0,United-States,<=50K
53697,51.0,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Female,34.0,United-States,<=50K
53698,52.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.0,United-States,<=50K
53713,76.0,Private,4.0,Widowed,Protective-serv,Not-in-family,White,Female,30.0,United-States,>50K
53716,68.0,?,14.0,Married-civ-spouse,?,Wife,Black,Female,36.0,United-States,>50K
53723,64.0,?,14.0,Never-married,?,Unmarried,White,Female,29.0,United-States,<=50K
53730,64.0,Private,13.0,Divorced,Priv-house-serv,Unmarried,White,Female,13.0,Germany,<=50K
53736,59.0,Private,9.0,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,62.0,Philippines,<=50K
53745,64.0,Private,7.0,Separated,Sales,Unmarried,White,Female,29.0,United-States,<=50K
53775,57.0,?,9.0,Never-married,?,Not-in-family,White,Female,40.0,United-States,>50K
53809,61.0,Private,9.0,Married-civ-spouse,Priv-house-serv,Husband,White,Female,63.0,United-States,>50K
53815,50.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
53820,52.0,Private,10.0,Separated,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
53822,50.0,Private,11.0,Divorced,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
53839,71.0,State-gov,9.0,Widowed,Adm-clerical,Unmarried,White,Female,8.0,United-States,<=50K
53846,53.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,37.0,United-States,>50K
53850,51.0,Private,9.0,Divorced,Tech-support,Not-in-family,White,Female,27.0,United-States,<=50K
53851,50.0,Private,13.0,Divorced,Prof-specialty,Unmarried,White,Female,38.0,United-States,<=50K
53882,50.0,Private,11.0,Married-civ-spouse,Sales,Wife,White,Female,42.0,United-States,<=50K
53907,59.0,Private,6.0,Divorced,Sales,Not-in-family,Black,Female,62.0,United-States,<=50K
53967,68.0,Private,11.0,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,25.0,Philippines,<=50K
53992,70.0,?,9.0,Widowed,?,Unmarried,White,Female,4.0,United-States,<=50K
54000,75.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,29.0,United-States,>50K
54001,57.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,34.0,United-States,<=50K
54012,63.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
54014,53.0,Private,8.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,24.0,United-States,<=50K
54019,53.0,Federal-gov,9.0,Divorced,Prof-specialty,Unmarried,White,Female,53.0,United-States,<=50K
54021,54.0,Private,12.0,Never-married,Exec-managerial,Not-in-family,White,Female,36.0,United-States,<=50K
54040,53.0,Private,9.0,Separated,Adm-clerical,Unmarried,Black,Female,39.0,United-States,<=50K
54046,53.0,Private,9.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,42.0,United-States,<=50K
54047,56.0,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
54052,51.0,Private,12.0,Divorced,Tech-support,Not-in-family,White,Female,40.0,United-States,<=50K
54067,64.0,Private,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,40.0,United-States,>50K
54075,60.0,Private,7.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
54084,56.0,Private,11.0,Widowed,Other-service,Unmarried,White,Female,50.0,United-States,<=50K
54091,57.0,Private,10.0,Divorced,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
54109,67.0,?,4.0,Divorced,?,Unmarried,White,Female,38.0,United-States,<=50K
54117,75.0,Private,4.0,Widowed,Handlers-cleaners,Not-in-family,White,Female,17.0,Mexico,<=50K
54142,58.0,Private,11.0,Widowed,Tech-support,Unmarried,White,Female,40.0,United-States,<=50K
54149,52.0,State-gov,14.0,Widowed,Exec-managerial,Unmarried,White,Female,64.0,United-States,<=50K
54158,64.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,39.0,Canada,<=50K
54170,56.0,Local-gov,9.0,Divorced,Other-service,Unmarried,White,Female,63.0,United-States,<=50K
54205,62.0,Private,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,32.0,United-States,>50K
54218,67.0,?,16.0,Divorced,?,Unmarried,White,Female,36.0,Canada,>50K
54234,61.0,Private,13.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,16.0,United-States,<=50K
54235,76.0,?,12.0,Widowed,?,Not-in-family,White,Female,3.0,United-States,<=50K
54277,50.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
54278,55.0,Private,9.0,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,18.0,China,<=50K
54292,68.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,38.0,United-States,<=50K
54305,53.0,Private,11.0,Separated,Sales,Unmarried,Black,Female,40.0,United-States,<=50K
54354,70.0,Private,9.0,Widowed,Adm-clerical,Unmarried,Black,Female,15.0,United-States,<=50K
54369,61.0,Self-emp-not-inc,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,37.0,United-States,>50K
54371,50.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,36.0,United-States,>50K
54405,66.0,Private,13.0,Widowed,Adm-clerical,Unmarried,White,Female,19.0,United-States,>50K
54435,64.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
54450,51.0,Private,14.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
54464,54.0,Self-emp-inc,15.0,Never-married,Prof-specialty,Other-relative,White,Female,32.0,?,>50K
54476,67.0,Private,7.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
54489,78.0,Self-emp-not-inc,5.0,Widowed,Other-service,Not-in-family,Other,Female,15.0,Trinadad&Tobago,<=50K
54514,57.0,?,11.0,Never-married,?,Not-in-family,White,Female,36.0,United-States,<=50K
54517,51.0,Self-emp-not-inc,4.0,Married-spouse-absent,Other-service,Unmarried,White,Female,35.0,United-States,<=50K
54533,60.0,Self-emp-not-inc,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,45.0,United-States,>50K
54570,76.0,?,12.0,Widowed,?,Not-in-family,White,Female,6.0,United-States,<=50K
54572,51.0,Private,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
54614,61.0,State-gov,15.0,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,40.0,United-States,>50K
54619,57.0,Private,9.0,Divorced,Other-service,Other-relative,White,Female,36.0,United-States,<=50K
54625,70.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,34.0,United-States,<=50K
54635,54.0,Private,10.0,Widowed,Exec-managerial,Unmarried,White,Female,51.0,Yugoslavia,>50K
54659,57.0,?,14.0,Divorced,?,Not-in-family,White,Female,41.0,United-States,<=50K
54662,75.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,20.0,United-States,<=50K
54663,55.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
54665,75.0,Private,6.0,Divorced,Other-service,Not-in-family,White,Female,20.0,United-States,<=50K
54692,64.0,Self-emp-inc,12.0,Widowed,Sales,Unmarried,White,Female,20.0,United-States,<=50K
54718,71.0,Private,11.0,Never-married,Adm-clerical,Not-in-family,Black,Female,34.0,United-States,<=50K
54770,60.0,Private,5.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,55.0,United-States,<=50K
54771,89.0,?,2.0,Widowed,?,Not-in-family,White,Female,36.0,United-States,<=50K
54778,64.0,?,7.0,Divorced,?,Unmarried,White,Female,27.0,United-States,<=50K
54781,53.0,Private,9.0,Divorced,Sales,Unmarried,White,Female,41.0,United-States,<=50K
54831,63.0,Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,12.0,South,<=50K
54859,60.0,?,9.0,Divorced,?,Unmarried,White,Female,38.0,United-States,<=50K
54870,59.0,Private,14.0,Widowed,Exec-managerial,Unmarried,White,Female,37.0,United-States,>50K
54890,59.0,Private,14.0,Divorced,Prof-specialty,Own-child,White,Female,54.0,United-States,<=50K
54914,53.0,Self-emp-inc,14.0,Widowed,Sales,Unmarried,Black,Female,52.0,United-States,<=50K
54924,51.0,Private,6.0,Separated,Adm-clerical,Not-in-family,White,Female,34.0,United-States,<=50K
54940,55.0,Private,6.0,Divorced,Other-service,Not-in-family,White,Female,26.0,United-States,<=50K
54954,51.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,6.0,United-States,<=50K
54955,68.0,Private,13.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,35.0,United-States,<=50K
54994,53.0,Private,6.0,Divorced,Adm-clerical,Not-in-family,Black,Female,37.0,Jamaica,<=50K
55001,56.0,Private,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
55002,60.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,14.0,United-States,<=50K
55011,66.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
55015,70.0,?,13.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,10.0,United-States,<=50K
55026,60.0,?,13.0,Married-civ-spouse,?,Wife,White,Female,37.0,United-States,<=50K
55038,74.0,Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,62.0,England,<=50K
55067,56.0,State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
55072,65.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,36.0,United-States,<=50K
55073,61.0,Private,7.0,Widowed,Sales,Unmarried,White,Female,73.0,United-States,<=50K
55086,59.0,Private,11.0,Married-civ-spouse,Other-service,Wife,White,Female,39.0,United-States,>50K
55094,61.0,Private,9.0,Widowed,Tech-support,Unmarried,White,Female,37.0,United-States,<=50K
55101,59.0,?,3.0,Married-civ-spouse,?,Wife,White,Female,30.0,United-States,<=50K
55105,53.0,Private,9.0,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,38.0,United-States,<=50K
55116,62.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,21.0,United-States,>50K
55135,55.0,Self-emp-not-inc,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
55187,51.0,Self-emp-not-inc,11.0,Widowed,Sales,Not-in-family,White,Female,67.0,Greece,<=50K
55193,61.0,Local-gov,9.0,Separated,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
55220,50.0,State-gov,16.0,Separated,Prof-specialty,Not-in-family,White,Female,37.0,China,>50K
55234,57.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,35.0,Columbia,<=50K
55264,59.0,?,9.0,Divorced,?,Not-in-family,White,Female,41.0,United-States,<=50K
55265,50.0,Private,8.0,Divorced,Adm-clerical,Unmarried,White,Female,18.0,United-States,<=50K
55299,64.0,Private,5.0,Divorced,Tech-support,Not-in-family,White,Female,36.0,Columbia,<=50K
55303,64.0,Private,16.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,20.0,United-States,<=50K
55314,52.0,Self-emp-inc,10.0,Divorced,Exec-managerial,Unmarried,White,Female,59.0,United-States,<=50K
55329,52.0,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,44.0,Peru,<=50K
55332,57.0,Local-gov,14.0,Never-married,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
55343,72.0,?,9.0,Divorced,?,Not-in-family,White,Female,30.0,United-States,<=50K
55344,55.0,Private,16.0,Divorced,Prof-specialty,Own-child,White,Female,35.0,United-States,<=50K
55366,59.0,Private,11.0,Widowed,Exec-managerial,Unmarried,White,Female,45.0,United-States,<=50K
55377,53.0,Self-emp-not-inc,14.0,Widowed,Exec-managerial,Unmarried,White,Female,98.0,United-States,<=50K
55381,66.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,25.0,United-States,<=50K
55401,71.0,Local-gov,14.0,Widowed,Exec-managerial,Unmarried,White,Female,39.0,United-States,>50K
55423,52.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
55425,58.0,Private,11.0,Widowed,Exec-managerial,Not-in-family,White,Female,39.0,United-States,<=50K
55429,54.0,Self-emp-not-inc,14.0,Divorced,Sales,Unmarried,White,Female,68.0,United-States,<=50K
55446,55.0,Private,10.0,Divorced,Sales,Unmarried,White,Female,40.0,United-States,<=50K
55451,52.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,37.0,United-States,<=50K
55457,57.0,Self-emp-inc,14.0,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40.0,United-States,<=50K
55459,62.0,Private,11.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,26.0,Greece,<=50K
55468,57.0,Private,6.0,Married-civ-spouse,Sales,Wife,White,Female,73.0,United-States,<=50K
55480,54.0,Private,6.0,Married-civ-spouse,Transport-moving,Wife,White,Female,56.0,?,<=50K
55517,51.0,Federal-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,63.0,United-States,>50K
55533,61.0,Private,2.0,Separated,Farming-fishing,Unmarried,Other,Female,39.0,El-Salvador,<=50K
55557,63.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
55587,51.0,Federal-gov,13.0,Divorced,Tech-support,Not-in-family,White,Female,36.0,United-States,<=50K
55611,72.0,State-gov,15.0,Divorced,Other-service,Not-in-family,White,Female,27.0,United-States,<=50K
55626,58.0,Private,14.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
55628,60.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
55647,64.0,?,15.0,Divorced,?,Unmarried,White,Female,36.0,United-States,<=50K
55648,64.0,Self-emp-inc,15.0,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,54.0,Taiwan,<=50K
55681,56.0,Private,13.0,Divorced,Exec-managerial,Unmarried,White,Female,37.0,United-States,<=50K
55685,57.0,Local-gov,11.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,37.0,United-States,<=50K
55701,50.0,Private,13.0,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,39.0,Philippines,<=50K
55716,60.0,Private,13.0,Widowed,Exec-managerial,Unmarried,White,Female,39.0,United-States,<=50K
55719,68.0,Private,8.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,35.0,United-States,<=50K
55726,53.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,40.0,Hungary,<=50K
55753,56.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Own-child,White,Female,44.0,United-States,<=50K
55765,56.0,Private,9.0,Widowed,Other-service,Unmarried,Black,Female,36.0,United-States,<=50K
55773,56.0,Private,14.0,Divorced,Other-service,Unmarried,White,Female,41.0,?,<=50K
55781,59.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,61.0,United-States,<=50K
55832,74.0,Private,5.0,Widowed,Other-service,Not-in-family,Black,Female,16.0,?,<=50K
55849,53.0,State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,54.0,United-States,<=50K
55914,53.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,12.0,United-States,<=50K
55923,65.0,State-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,5.0,United-States,<=50K
55933,57.0,Private,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,56.0,United-States,<=50K
55974,68.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,30.0,United-States,<=50K
56059,50.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,50.0,United-States,>50K
56095,75.0,?,9.0,Widowed,?,Not-in-family,White,Female,11.0,United-States,<=50K
56101,50.0,Private,9.0,Separated,Adm-clerical,Unmarried,White,Female,41.0,United-States,<=50K
56112,72.0,?,4.0,Divorced,?,Not-in-family,White,Female,6.0,United-States,<=50K
56163,63.0,Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,41.0,United-States,>50K
56169,53.0,Self-emp-not-inc,15.0,Never-married,Prof-specialty,Not-in-family,Black,Female,40.0,United-States,<=50K
56204,73.0,?,9.0,Divorced,?,Not-in-family,White,Female,10.0,United-States,<=50K
56211,69.0,?,12.0,Never-married,?,Not-in-family,White,Female,33.0,United-States,<=50K
56212,57.0,Private,5.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
56213,60.0,Private,8.0,Divorced,Protective-serv,Not-in-family,White,Female,40.0,United-States,<=50K
56231,68.0,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,19.0,United-States,<=50K
56238,63.0,Private,14.0,Never-married,Handlers-cleaners,Unmarried,White,Female,39.0,United-States,<=50K
56252,55.0,?,13.0,Never-married,?,Own-child,White,Female,36.0,United-States,<=50K
56266,53.0,Private,10.0,Divorced,Other-service,Unmarried,Black,Female,38.0,United-States,<=50K
56309,59.0,Federal-gov,10.0,Widowed,Tech-support,Unmarried,White,Female,61.0,United-States,<=50K
56325,56.0,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,37.0,United-States,<=50K
56353,53.0,?,9.0,Separated,?,Unmarried,White,Female,34.0,United-States,<=50K
56359,61.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,37.0,United-States,<=50K
56386,69.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,31.0,United-States,<=50K
56426,67.0,?,15.0,Widowed,?,Unmarried,Asian-Pac-Islander,Female,26.0,Japan,<=50K
56445,72.0,?,13.0,Widowed,?,Not-in-family,White,Female,27.0,United-States,<=50K
56457,51.0,Private,12.0,Never-married,Exec-managerial,Own-child,White,Female,45.0,United-States,<=50K
